"species","strata","yrs","ymeans","yn","ysd","yse"
21740,"Southern Bering Sea",2004,0.0189659474178563,200,0.0741297631741822,0.00524176582282171
21740,"Southern Bering Sea",2006,-0.00447824224067424,59,0.0162378570443284,0.00211398892526342
21740,"Southern Bering Sea",2010,0.00616594144815066,170,0.0506448897595045,0.00388428573095747
21740,"Southern Bering Sea",2012,-0.00601279162998391,94,0.0258422024000007,0.00266541966054807
21740,"Southern Bering Sea",2014,-0.0142286741541077,137,0.0403862991244511,0.00345043439238145
21740,"Southern Bering Sea",2016,-0.0110371333200494,94,0.0121100349403368,0.00124905473303997
21740,"Southern Bering Sea",2018,-0.00650455819447575,106,0.0186811910340959,0.00181447767434127
21740,"Western Aleutians",1986,0.00028666097511365,630,0.0119271419818035,0.00047518871080816
21740,"Western Aleutians",1994,0.00410929682896027,278,0.014509620014363,0.000870229178780769
21740,"Western Aleutians",1997,-0.00347776554370952,228,0.0118302705593486,0.000783478807434562
21740,"Western Aleutians",2000,-0.00408499452660528,169,0.00514585312153327,0.000395834855502559
21740,"Western Aleutians",2002,-0.00121556209578628,286,0.0041250837364771,0.000243921314787187
21740,"Western Aleutians",2004,-0.000144151419989462,131,0.00189447247672709,0.000165520828814914
21740,"Western Aleutians",2006,-0.00327090159908283,114,0.00586037036166691,0.000548873973135111
21740,"Western Aleutians",2010,0.000914433405172481,121,0.00301830220077549,0.000274391109161408
21740,"Western Aleutians",2012,0.00300349986023515,141,0.0101658708002871,0.000856120762377582
21740,"Western Aleutians",2014,-0.0028485885364831,194,0.00786593119018098,0.000564740947311617
21740,"Western Aleutians",2016,0.00109834396682597,226,0.0197662167646992,0.00131482918098623
21740,"Western Aleutians",2018,0.000744197653372462,289,0.00922507313912404,0.000542651361124944
21741,"Central Aleutians",1994,0.0189438005829505,25,0.0393604650722213,0.00787209301444425
21741,"Central Aleutians",1997,-0.00237957349590915,41,0.0181792010563094,0.00283911421709316
21741,"Central Aleutians",2000,-0.0224695693844057,4,0.0309386211988856,0.0154693105994428
21741,"Central Aleutians",2002,-0.00634465558743258,51,0.0330850726407531,0.00463283682974666
21741,"Central Aleutians",2006,-0.000839325000283826,8,0.0147074107510663,0.00519985493788745
21741,"Central Aleutians",2012,-0.00597868280251271,10,0.00732060208985309,0.00231497764477244
21741,"Central Aleutians",2014,-0.000228734818718817,19,0.00413229022832273,0.000948012395296811
21741,"Central Aleutians",2016,0.000732894478789291,5,0.0100816590001103,0.00450865497004383
21741,"Eastern Aleutians",1994,0.00326061182621092,57,0.044105921767425,0.00584197205191339
21741,"Eastern Aleutians",1997,0.00404263070416795,31,0.0253269833107969,0.00454886048696277
21741,"Eastern Aleutians",2000,-0.00374190685429314,46,0.042429933134049,0.00625595234080568
21741,"Eastern Aleutians",2002,-0.0058531848462342,24,0.0244294109479206,0.00498663262826389
21741,"Eastern Aleutians",2004,-2.35949184369309e-05,40,0.0272754634558219,0.00431262943785423
21741,"Eastern Aleutians",2006,0.0220371575820704,9,0.0597131945104377,0.0199043981701459
21741,"Eastern Aleutians",2012,-0.0104495369684736,28,0.0619786621329175,0.0117128661854425
21741,"Eastern Aleutians",2014,-0.0183533551211413,20,0.0373451745181194,0.00835063488541079
21741,"Eastern Aleutians",2016,0.0153009002037208,15,0.0794838099831388,0.0205226314905208
21741,"Eastern Aleutians",2018,-0.0171959909815702,20,0.0889339574244325,0.0198862374309103
21741,"Southern Bering Sea",1986,0.100170513733731,22,0.0807415128394288,0.0172141483770019
21741,"Southern Bering Sea",1997,-0.0271007885849727,13,0.0489642327018258,0.0135802347438603
21741,"Southern Bering Sea",2000,-0.00217024706318888,14,0.0138331221159003,0.00369705739622173
21741,"Southern Bering Sea",2002,-0.0287588928938312,25,0.0692739690056234,0.0138547938011247
21741,"Southern Bering Sea",2004,-0.129865736315507,2,0.040923094202853,0.0289369974179733
21741,"Southern Bering Sea",2006,0.00372606243035167,11,0.0142003913428542,0.00428157908731441
21741,"Southern Bering Sea",2010,-0.0732836353114304,10,0.126397848171527,0.0399705091566176
21741,"Southern Bering Sea",2012,0.020729531793829,5,0.0475542091837168,0.0212668888702071
21741,"Southern Bering Sea",2014,0.0221201464138155,23,0.0448303257788352,0.0093477691117616
21741,"Southern Bering Sea",2016,-0.0205684428145,4,0.0131424005625415,0.00657120028127076
21741,"Southern Bering Sea",2018,-0.0114414826686725,9,0.0244679881495593,0.0081559960498531
21741,"Western Aleutians",1994,0.00408444535331888,81,0.0165009757392941,0.00183344174881045
21741,"Western Aleutians",1997,0.00328087728933525,6,0.0136953396998929,0.00559109901980315
21741,"Western Aleutians",2000,-0.00229014182171339,47,0.00582715114569116,0.000849977352323187
21741,"Western Aleutians",2002,-0.00137743796120642,22,0.00311143682003611,0.000663360558926922
21741,"Western Aleutians",2004,5.79500830166136e-05,1,NA,NA
21741,"Western Aleutians",2006,-0.00264110692908603,15,0.00483873889275261,0.00124935700988513
21741,"Western Aleutians",2010,0.00354972056826525,39,0.00577807127768774,0.000925231886250339
21741,"Western Aleutians",2012,0.00188493177242515,38,0.00776962457260717,0.00126039953982083
21741,"Western Aleutians",2014,-0.00319646173657743,36,0.00854398493417162,0.0014239974890286
21741,"Western Aleutians",2016,-0.01090527108803,24,0.0107190612962391,0.00218801922478348
21741,"Western Aleutians",2018,-0.000737605888680963,26,0.00890058436934073,0.00174554820698644
21720,"Central Aleutians",1986,-0.00620273869676595,260,0.0528188880157446,0.003275688378165
21720,"Central Aleutians",1991,-0.000239210756563571,56,0.0151524038485693,0.00202482513526361
21720,"Central Aleutians",1994,0.00455152104780128,399,0.0259139854774293,0.00129732194109951
21720,"Central Aleutians",1997,-0.00613725470806625,246,0.0312883768234915,0.00199487404522088
21720,"Central Aleutians",2000,0.00179136919152878,226,0.0234445475768069,0.00155950810698674
21720,"Central Aleutians",2002,0.00623013317451003,252,0.0278946234396221,0.0017571961080246
21720,"Central Aleutians",2004,0.00374206914528689,233,0.017705167490696,0.0011599040878537
21720,"Central Aleutians",2006,-0.00310277111095036,270,0.0245754360114477,0.00149561340711052
21720,"Central Aleutians",2010,-0.000549023730995571,223,0.015115671637632,0.00101222024105321
21720,"Central Aleutians",2012,-0.00301048058652218,197,0.0202256030666273,0.00144101455272362
21720,"Central Aleutians",2014,-0.00138729164770609,104,0.00852578237094682,0.000836021743809676
21720,"Central Aleutians",2016,-0.00861635145806692,210,0.0195929252028841,0.00135204028892811
21720,"Central Aleutians",2018,-0.0101587888981729,169,0.0219037820988824,0.00168490631529865
21720,"Eastern Aleutians",1986,0.00312177300641772,234,0.0175138458594413,0.00114491592045317
21720,"Eastern Aleutians",1991,0.0106943885399454,332,0.0266190289239062,0.00146090900573837
21720,"Eastern Aleutians",1994,0.00237585327392277,305,0.0362131199403222,0.00207355721581368
21720,"Eastern Aleutians",1997,-0.00340351360044044,196,0.0299434698543505,0.00213881927531075
21720,"Eastern Aleutians",2000,-0.00821417781786251,219,0.030366818533031,0.00205199943458433
21720,"Eastern Aleutians",2002,0.00121962001975572,423,0.0281928342155835,0.00137078250771921
21720,"Eastern Aleutians",2004,0.000484997072530568,191,0.0388175527741471,0.00280873954269712
21720,"Eastern Aleutians",2006,-0.00772118999158324,152,0.0413702976269642,0.00335557423682438
21720,"Eastern Aleutians",2010,0.00915370457579953,148,0.0319496316691686,0.00262624354559524
21720,"Eastern Aleutians",2012,-0.00686692381983211,129,0.044123571193943,0.00388486382480303
21720,"Eastern Aleutians",2014,-0.0209489971468166,145,0.0531059703497174,0.00441021079079077
21720,"Eastern Aleutians",2016,-0.0184248564184258,207,0.0444330213376567,0.003088308469669
21720,"Eastern Aleutians",2018,-0.0204822902196547,190,0.0444920416856355,0.00322779195618332
21720,"Southern Bering Sea",1986,0.00233392628949266,58,0.00689707736611344,0.000905630626101887
21720,"Southern Bering Sea",1991,0.00609259795224359,45,0.00448445856903806,0.000668503613510035
21720,"Southern Bering Sea",1994,0.00426130777724138,127,0.0170852652855568,0.001516072136624
21720,"Southern Bering Sea",1997,0.00137905930527903,73,0.0101216589222679,0.00118465057179018
21720,"Southern Bering Sea",2000,-0.000162381218322985,139,0.00565928595010137,0.000480014369276938
21720,"Southern Bering Sea",2002,-0.000661260897588556,281,0.0104135624882325,0.000621221055939663
21720,"Southern Bering Sea",2004,-0.000195521964706677,208,0.0247411666286634,0.00171549124797009
21720,"Southern Bering Sea",2006,-0.000561319546505861,137,0.00706405589529477,0.000603523024868431
21720,"Southern Bering Sea",2010,0.00163637043149669,139,0.0181824020510494,0.00154221121346905
21720,"Southern Bering Sea",2012,-0.0055009630785414,84,0.0100263440119223,0.00109396381853098
21720,"Southern Bering Sea",2014,-0.00445182346956069,88,0.0139082819401275,0.00148262783645549
21720,"Southern Bering Sea",2016,-0.00741837746793955,113,0.0124302329331291,0.00116933795190636
21720,"Southern Bering Sea",2018,-0.00304334808684483,65,0.0149624343026665,0.0018558615675397
21720,"Western Aleutians",1986,-0.00323839121601268,357,0.0213104996997022,0.00112787124720995
21720,"Western Aleutians",1991,0.00848598960298501,147,0.0379187928717479,0.0031274893245499
21720,"Western Aleutians",1994,0.00790659986096551,235,0.0124331811380553,0.000811051309371202
21720,"Western Aleutians",1997,0.000163293988713978,187,0.0141605478788103,0.00103552181743059
21720,"Western Aleutians",2000,-0.00630673670799736,198,0.0297764643118023,0.00211612117393784
21720,"Western Aleutians",2002,-0.00482905627394649,281,0.0266145055301907,0.00158768829086685
21720,"Western Aleutians",2004,0.00149971584046166,133,0.0085401425065235,0.000740524270856324
21720,"Western Aleutians",2006,-0.00457325599724382,198,0.0215841554225492,0.00153391913267278
21720,"Western Aleutians",2010,0.00730410646400704,168,0.0297044696134724,0.00229174958510298
21720,"Western Aleutians",2012,-0.000718359955744431,185,0.0197344302551241,0.00145090416822577
21720,"Western Aleutians",2014,-0.00461852260528587,213,0.0161260940449017,0.00110494175731836
21720,"Western Aleutians",2016,-0.00562093477919973,203,0.015509514727002,0.0010885545327515
21720,"Western Aleutians",2018,-0.00636943094602025,160,0.0104539715393441,0.000826459016472599
30420,"Central Aleutians",1986,0.0280567671806464,211,0.0663575983093685,0.0045682454622899
30420,"Central Aleutians",1991,0.0624310746775888,54,0.0539590531946033,0.00734289707391515
30420,"Central Aleutians",1994,0.0122644629480138,62,0.0119884428181647,0.00152253376044144
30420,"Central Aleutians",1997,0.00608356386940177,169,0.0155256961477299,0.00119428431905615
30420,"Central Aleutians",2000,-0.0057710187726276,252,0.0145850029602207,0.000918768826282975
30420,"Central Aleutians",2002,-0.000203355590868481,147,0.015812668435946,0.0013042069111571
30420,"Central Aleutians",2004,0.000273091732565471,155,0.0114893584779169,0.000922847480615261
30420,"Central Aleutians",2006,-0.00472091223455075,149,0.027317735381917,0.00223795608211588
30420,"Central Aleutians",2010,0.000559064110977168,186,0.0191113936581007,0.00140131537199893
30420,"Central Aleutians",2012,-0.00332163915340962,153,0.0138260866192214,0.00111777285333311
30420,"Central Aleutians",2014,-0.00158261175701151,122,0.00906173835644858,0.000820411242543178
30420,"Central Aleutians",2016,-0.0114205899832301,169,0.0257290273710888,0.00197915595162222
30420,"Central Aleutians",2018,-0.0140557705164328,149,0.024679769868133,0.00202184552670386
30420,"Eastern Aleutians",1986,0.0013854907625144,30,0.00195108352831691,0.000356217486678647
30420,"Eastern Aleutians",1991,-0.000845797238772137,74,0.00427507186655595,0.000496967009947261
30420,"Eastern Aleutians",1994,0.00185843841338958,115,0.00463610515084023,0.00043231903446662
30420,"Eastern Aleutians",1997,0.000628201663041068,110,0.00392648642825408,0.000374375791652081
30420,"Eastern Aleutians",2000,0.00167728253754147,201,0.0101405845849002,0.000715261687920262
30420,"Eastern Aleutians",2002,0.000210077635941946,134,0.00150404238983678,0.000129929473131592
30420,"Eastern Aleutians",2004,-0.000555612217880448,103,0.0043537699242682,0.000428989697677259
30420,"Eastern Aleutians",2006,-0.0035218713073941,113,0.0078979889660637,0.000742980303863951
30420,"Eastern Aleutians",2010,0.00333035846030799,139,0.0089637509341205,0.000760295431072951
30420,"Eastern Aleutians",2012,-0.000455522557421351,160,0.00411034381511736,0.000324951210553922
30420,"Eastern Aleutians",2014,-0.00110724552816801,150,0.0107280353784872,0.000875940420660652
30420,"Eastern Aleutians",2016,-0.0124869755687053,106,0.0159803176622395,0.00155214566213113
30420,"Eastern Aleutians",2018,-0.00485339664648676,119,0.00682336461829188,0.000625496809026364
30420,"Southern Bering Sea",1986,0.00153737088293939,120,0.00447920045590958,0.000408893188214851
30420,"Southern Bering Sea",1991,0.000550407234241708,6,0.000646396166431701,0.000263890129908137
30420,"Southern Bering Sea",1994,0.000278748773820512,42,0.000663173876695824,0.000102329950781513
30420,"Southern Bering Sea",2000,2.00301823926908e-07,20,1.81388593299006e-05,4.05597224959641e-06
30420,"Southern Bering Sea",2002,-9.4364285238557e-06,43,0.000151402768822509,2.30887057898305e-05
30420,"Southern Bering Sea",2004,0.00110831561531425,46,0.00216855744638119,0.000319736351928712
30420,"Southern Bering Sea",2006,0.0032553562703807,79,0.00714949657783509,0.000804381209743427
30420,"Southern Bering Sea",2010,-3.24824827166616e-05,18,7.35998540140241e-05,1.73476519558855e-05
30420,"Southern Bering Sea",2012,-0.000154594248461749,52,0.000167749717555863,2.32627003112409e-05
30420,"Southern Bering Sea",2014,-0.00020858952727583,52,0.000323442506382919,4.48534054395462e-05
30420,"Southern Bering Sea",2016,-0.000576329804609637,16,0.000544032914449008,0.000136008228612252
30420,"Southern Bering Sea",2018,-0.00622110211407884,30,0.0116013372107702,0.0021181046958543
30420,"Western Aleutians",1986,0.00931438751528198,150,0.0120767169675515,0.000986059811283765
30420,"Western Aleutians",1994,0.0255986044441456,181,0.0662567440371651,0.00492482499922216
30420,"Western Aleutians",1997,0.0251822041694011,229,0.0605598369227758,0.00400190666790972
30420,"Western Aleutians",2000,-0.0192387462948317,219,0.0607454502388471,0.0041047971294095
30420,"Western Aleutians",2002,-0.0398580496526976,168,0.0672868812164531,0.00519129559010003
30420,"Western Aleutians",2004,-0.0182258161085911,193,0.0633384467444288,0.00455920115945972
30420,"Western Aleutians",2006,-0.00361904443411101,174,0.0404052599297454,0.0030631148503037
30420,"Western Aleutians",2010,0.0152242432652258,194,0.058683002193877,0.00421319401972766
30420,"Western Aleutians",2012,-0.00239185024308268,201,0.0714105205660891,0.00503690976074712
30420,"Western Aleutians",2014,-0.028791174258579,200,0.0562684079468498,0.00397877728257885
30420,"Western Aleutians",2016,-0.00729651165654932,292,0.0389158057991241,0.00227737527739566
30420,"Western Aleutians",2018,-0.00583798378630673,289,0.0400261890868099,0.00235448171098882
10262,"Central Aleutians",2006,0.000443835996415435,1,NA,NA
10262,"Central Aleutians",2010,-0.000156130305819708,16,0.000971688097642376,0.000242922024410594
10262,"Central Aleutians",2016,0.000100595679299981,1,NA,NA
10262,"Central Aleutians",2018,0.000358762865602708,1,NA,NA
10262,"Eastern Aleutians",2004,0.00126657478071704,25,0.0049221162635976,0.00098442325271952
10262,"Eastern Aleutians",2006,0.00837017420236147,52,0.0151036873597051,0.00209450458553823
10262,"Eastern Aleutians",2010,-0.00100353923282331,83,0.0137626618020209,0.0015106483881872
10262,"Eastern Aleutians",2012,-0.00899260866310816,114,0.0301264339418869,0.00282159905835244
10262,"Eastern Aleutians",2014,-0.00511134729804138,76,0.0339894078530107,0.00389885247321214
10262,"Eastern Aleutians",2016,0.00462073498724756,52,0.0255085455826728,0.00353739881003221
10262,"Eastern Aleutians",2018,-0.00368055108142046,54,0.00925071387590998,0.00125886270847019
10262,"Southern Bering Sea",1997,-0.0504703256388822,10,0.0611161735049983,0.0193266310149831
10262,"Southern Bering Sea",2000,-0.000716897124936957,296,0.096381216971935,0.00560204444612158
10262,"Southern Bering Sea",2002,-0.0180335955406601,197,0.0941689369386291,0.00670925895737482
10262,"Southern Bering Sea",2004,0.0418152749027986,270,0.0912525296658335,0.00555345210304293
10262,"Southern Bering Sea",2006,-0.0105157692583611,230,0.0691655305226486,0.00456064002586948
10262,"Southern Bering Sea",2010,-0.0177763513549038,220,0.0807855401855287,0.00544656000821022
10262,"Southern Bering Sea",2012,-0.0249492226476672,189,0.0679882121341558,0.00494541473761086
10262,"Southern Bering Sea",2014,-0.0123223943759928,145,0.0685400218203851,0.00569193900125969
10262,"Southern Bering Sea",2016,-0.00788337911593505,173,0.0850336323126747,0.00646498734817513
10262,"Southern Bering Sea",2018,0.0101545369420912,157,0.0800278357246456,0.00638691660841691
10262,"Western Aleutians",2010,0.000215152151671116,1,NA,NA
10262,"Western Aleutians",2016,-2.17005896182099e-05,4,5.71204286453704e-05,2.85602143226852e-05
10110,"Central Aleutians",1986,0.00466428972449513,80,0.00580742114803191,0.000649289423048462
10110,"Central Aleutians",1991,-0.00657864891986214,38,0.0208093377363274,0.00337572034037704
10110,"Central Aleutians",1994,-0.00190621255112375,149,0.0150102774441952,0.00122968984181317
10110,"Central Aleutians",1997,0.00233461355701375,184,0.0147955238486688,0.00109074048929208
10110,"Central Aleutians",2000,-0.00444471212144995,182,0.0149016429021334,0.00110458326183342
10110,"Central Aleutians",2002,-0.000219360957863012,320,0.0160931913793581,0.000899636747478959
10110,"Central Aleutians",2004,0.00450775705952336,202,0.0199220111301208,0.00140170781172425
10110,"Central Aleutians",2006,-0.00246220547908434,53,0.00470411819947869,0.000646160328761684
10110,"Central Aleutians",2010,-0.000814957061446659,177,0.013415329393074,0.00100835790526536
10110,"Central Aleutians",2012,-0.00790057633760115,103,0.0177367317624757,0.00174765211045138
10110,"Central Aleutians",2014,0.000652722543220119,91,0.0136726906228642,0.00143328742571385
10110,"Central Aleutians",2016,-0.00670300081285093,113,0.0153436202347304,0.00144340637513637
10110,"Central Aleutians",2018,-0.00927221735072762,119,0.0159536080601126,0.00146246485308824
10110,"Eastern Aleutians",1986,0.0231668263883427,59,0.0966947967001884,0.0125885902799097
10110,"Eastern Aleutians",1991,-0.000754648528719251,238,0.0573153096126525,0.00371519971074665
10110,"Eastern Aleutians",1994,0.00416828268409731,188,0.0463690137167404,0.00338180789577905
10110,"Eastern Aleutians",1997,0.00940262894303407,198,0.0405887762604949,0.0028845187249117
10110,"Eastern Aleutians",2000,-0.0147401035000089,186,0.0564994325371925,0.00414273939096143
10110,"Eastern Aleutians",2002,0.000758063520335519,581,0.060840015722192,0.00252406916537459
10110,"Eastern Aleutians",2004,-0.00590821870241558,197,0.0431410104385632,0.00307366972724524
10110,"Eastern Aleutians",2006,-0.00908610840691644,178,0.0712867246535838,0.00534316591325836
10110,"Eastern Aleutians",2010,0.00595579631016484,189,0.0563734711924787,0.00410056664963407
10110,"Eastern Aleutians",2012,-0.00453374723750587,102,0.0547781068001423,0.00542384078570748
10110,"Eastern Aleutians",2014,-0.00805899425735808,59,0.0414591441646808,0.00539752082899678
10110,"Eastern Aleutians",2016,-0.0196928164962998,174,0.0585735025748164,0.00444044577075322
10110,"Eastern Aleutians",2018,-0.0122976029031891,181,0.0361071022667428,0.00268381977528177
10110,"Southern Bering Sea",1986,0.00381659252448595,110,0.0059493686868089,0.000567250047250147
10110,"Southern Bering Sea",1994,-0.00397001881338701,122,0.0162551152595567,0.00147166898703109
10110,"Southern Bering Sea",1997,0.0100954945039522,104,0.02869052903173,0.00281333783438638
10110,"Southern Bering Sea",2000,0.00625548431620133,130,0.0187848645688803,0.0016475416111733
10110,"Southern Bering Sea",2002,-0.00266335694234346,351,0.0134538713676022,0.000718114527875088
10110,"Southern Bering Sea",2004,0.00234498599545627,133,0.0185795816159295,0.00161105404487595
10110,"Southern Bering Sea",2006,-0.000753097930349666,174,0.0209350453557474,0.00158708169264277
10110,"Southern Bering Sea",2010,0.0022695286907611,171,0.0149694428178268,0.00114474190322838
10110,"Southern Bering Sea",2012,-0.00400567838828953,86,0.00673218963473936,0.000725950678045389
10110,"Southern Bering Sea",2014,0.00690370739661847,54,0.0182652477413369,0.00248558538843324
10110,"Southern Bering Sea",2016,-0.0156327054112295,114,0.0171789626995332,0.0016089572722074
10110,"Southern Bering Sea",2018,-0.0124953264809547,109,0.0293360065087642,0.00280987981375132
10110,"Western Aleutians",1986,0.0137055118661507,70,0.0106253294701723,0.00126996977663538
10110,"Western Aleutians",1991,-0.00510569140873795,124,0.0370438274485877,0.00332663390856566
10110,"Western Aleutians",1994,0.00331082027444687,140,0.0162253352806253,0.00137129111468172
10110,"Western Aleutians",1997,0.0053130670164022,196,0.0183185056546185,0.00130846468961561
10110,"Western Aleutians",2000,-0.0101007216420589,213,0.020684031485201,0.00141724648473769
10110,"Western Aleutians",2002,-0.00252242281397049,349,0.0169864262922464,0.000909262552954904
10110,"Western Aleutians",2004,-0.000147501535603864,223,0.0253742071566172,0.00169918259011802
10110,"Western Aleutians",2006,-0.0014937192208571,148,0.00713715464870551,0.000586670498244454
10110,"Western Aleutians",2010,0.005953369792097,184,0.026315249158283,0.00193998590630038
10110,"Western Aleutians",2012,-0.00393600010697708,111,0.0338207079330246,0.00321011953566403
10110,"Western Aleutians",2014,-0.000992563330836201,110,0.0231421451276786,0.00220651696141337
10110,"Western Aleutians",2016,-0.00428279941903352,81,0.0111033082500797,0.00123370091667552
10110,"Western Aleutians",2018,-0.0123358024940726,183,0.01665837805751,0.00123142273997143
30060,"Central Aleutians",1986,-0.00183335230931434,542,0.0112012798511764,0.000481136167453331
30060,"Central Aleutians",1991,0.00619172361956861,146,0.0203021957603496,0.00168022167628233
30060,"Central Aleutians",1994,0.00336052566490591,215,0.0192507885493309,0.00131289288209867
30060,"Central Aleutians",1997,0.0116348563313095,209,0.0235720377239937,0.00163051194364832
30060,"Central Aleutians",2000,-0.00152889642076842,319,0.0197351897369566,0.00110495849360148
30060,"Central Aleutians",2002,2.03676868059332e-05,262,0.0245123246948083,0.00151437647706538
30060,"Central Aleutians",2004,-0.00112667242278904,263,0.0207453969756316,0.00127921597851289
30060,"Central Aleutians",2006,-0.00463936905492536,270,0.0215545856637065,0.00131177030952106
30060,"Central Aleutians",2010,-0.000186354607592294,262,0.0191773454380433,0.0011847803578614
30060,"Central Aleutians",2012,-0.00220124751399558,287,0.0199929035419684,0.00118014378152907
30060,"Central Aleutians",2014,-0.00200386108940708,250,0.0280586192914799,0.00177458289921233
30060,"Central Aleutians",2016,-0.00482601917834327,261,0.0182125792167102,0.00112733035224112
30060,"Central Aleutians",2018,-0.00277647620640641,226,0.0174669289170795,0.00116188282845322
30060,"Eastern Aleutians",1986,0.00343637863734924,884,0.0631966569221098,0.0021255335891511
30060,"Eastern Aleutians",1991,-0.00226017481889488,335,0.0184391728061933,0.00100743963009628
30060,"Eastern Aleutians",1994,0.00990168509604567,331,0.0269752511575183,0.00148269389740003
30060,"Eastern Aleutians",1997,0.00522555855991885,383,0.0324449301766463,0.00165785848697629
30060,"Eastern Aleutians",2000,-0.00289894580378769,427,0.0238278049054232,0.00115310829970356
30060,"Eastern Aleutians",2002,0.000756777890591073,574,0.023049163591808,0.000962053500473541
30060,"Eastern Aleutians",2004,0.0015597160537271,355,0.022335786446582,0.00118546045750261
30060,"Eastern Aleutians",2006,-0.00167724433032579,287,0.0269976856887352,0.00159362299799803
30060,"Eastern Aleutians",2010,0.00374198267564817,303,0.0247182669029773,0.00142002733052165
30060,"Eastern Aleutians",2012,-0.0188781843418727,352,0.0379861973188807,0.00202467112000274
30060,"Eastern Aleutians",2014,-0.00257450507115833,334,0.0223702481623268,0.00122404551944155
30060,"Eastern Aleutians",2016,-0.0111036122799837,316,0.0261683277933486,0.00147208344938813
30060,"Eastern Aleutians",2018,-0.0120308416326532,274,0.0278092352780049,0.00168001734300597
30060,"Southern Bering Sea",1986,0.000608115196288809,178,0.00890437216855264,0.0006674109110943
30060,"Southern Bering Sea",1991,0.000370590920714235,88,0.000456618531273729,4.86756989844028e-05
30060,"Southern Bering Sea",1994,0.00166240628809312,44,0.00336513487341474,0.0005073131701844
30060,"Southern Bering Sea",1997,0.000768259226659486,77,0.00167949674477043,0.000191396417196124
30060,"Southern Bering Sea",2000,0.000548499185835289,152,0.00285142127617044,0.00023128080583143
30060,"Southern Bering Sea",2002,-0.000596484881321061,111,0.0026926310367985,0.000255573227818864
30060,"Southern Bering Sea",2004,0.00397724775193966,90,0.00997153678343473,0.00105109226692676
30060,"Southern Bering Sea",2006,3.37054490360821e-05,193,0.00311322592471564,0.000224094905624949
30060,"Southern Bering Sea",2010,0.000371134248842995,141,0.00723078639446944,0.000608942065292409
30060,"Southern Bering Sea",2012,-0.00197604781802305,184,0.00318543947853608,0.000234833713964198
30060,"Southern Bering Sea",2014,-0.00214520682663772,197,0.00850526624112505,0.000605975129041917
30060,"Southern Bering Sea",2016,-0.00654772223758624,81,0.00718323941184951,0.000798137712427723
30060,"Southern Bering Sea",2018,-0.00616482468971402,72,0.00858235020307703,0.00101143967118559
